left_x,left_y,right_x,right_y,u,v,exx,eyy,exy,zncc
86.000000,50.000000,88.587173,49.436546,2.587171,-0.563452,-0.001552,-0.001956,-0.003282,0.006971
89.000000,50.000000,91.583153,49.315044,2.583150,-0.684956,-0.001582,-0.002404,-0.002698,0.007203
92.000000,50.000000,94.570442,49.204063,2.570444,-0.795935,-0.002135,-0.002529,-0.002402,0.007868
95.000000,50.000000,97.562416,49.070217,2.562414,-0.929783,-0.002026,-0.002663,-0.001445,0.007872
98.000000,50.000000,100.559578,48.986210,2.559581,-1.013789,-0.001442,-0.002796,-0.000927,0.008094
101.000000,50.000000,103.556725,48.882828,2.556722,-1.117172,-0.001569,-0.002839,-0.001253,0.008912
104.000000,50.000000,106.533302,48.784828,2.533302,-1.215172,-0.000162,-0.002745,-0.001028,0.008384
107.000000,50.000000,109.559410,48.663284,2.559408,-1.336715,0.000073,-0.002521,0.000047,0.009023
110.000000,50.000000,112.553215,48.584404,2.553214,-1.415596,-0.001072,-0.002053,0.001401,0.008427
113.000000,50.000000,115.551254,48.496677,2.551254,-1.503321,-0.000483,-0.001987,0.002288,0.007942
116.000000,50.000000,118.555687,48.412846,2.555689,-1.587153,-0.000845,-0.002039,0.003684,0.007592
119.000000,50.000000,121.541321,48.343811,2.541319,-1.656187,-0.000899,-0.001533,0.004602,0.007329
122.000000,50.000000,124.547104,48.268345,2.547103,-1.731657,-0.000860,-0.001285,0.005406,0.006816
125.000000,50.000000,127.545227,48.207123,2.545229,-1.792876,-0.001838,-0.001256,0.007064,0.006541
128.000000,50.000000,130.531525,48.156807,2.531529,-1.843192,-0.001436,-0.001253,0.008893,0.005955
131.000000,50.000000,133.529709,48.113239,2.529701,-1.886762,0.000255,-0.001015,0.009719,0.006239
134.000000,50.000000,136.539459,48.072250,2.539459,-1.927751,0.000486,-0.000719,0.010655,0.006858
137.000000,50.000000,139.531265,48.047867,2.531258,-1.952135,-0.000239,-0.000573,0.011910,0.006752
140.000000,50.000000,142.527603,48.014935,2.527600,-1.985067,0.000299,-0.000513,0.013514,0.006720
143.000000,50.000000,145.536591,48.000294,2.536585,-1.999708,0.000736,-0.000546,0.015597,0.006792
146.000000,50.000000,148.537903,47.999039,2.537896,-2.000961,0.000200,-0.000491,0.016974,0.007216
149.000000,50.000000,151.528595,47.993698,2.528597,-2.006302,0.000329,-0.000395,0.018448,0.007062
152.000000,50.000000,154.546127,48.007816,2.546122,-1.992183,-0.000486,-0.000258,0.019685,0.007279
155.000000,50.000000,157.532303,48.023262,2.532309,-1.976736,-0.001477,-0.000246,0.020797,0.007552
158.000000,50.000000,160.524048,48.050423,2.524046,-1.949577,-0.000103,0.000226,0.021826,0.008533
161.000000,50.000000,163.531631,48.076225,2.531627,-1.923775,0.001295,0.000551,0.022640,0.007866
164.000000,50.000000,166.539841,48.106674,2.539839,-1.893324,0.001586,0.000826,0.023829,0.007367
167.000000,50.000000,169.538544,48.143421,2.538541,-1.856578,0.001677,0.000875,0.025261,0.006896
170.000000,50.000000,172.543900,48.210854,2.543899,-1.789148,0.001410,0.000836,0.026417,0.007036
173.000000,50.000000,175.542435,48.264851,2.542428,-1.735149,0.000844,0.000796,0.028141,0.006964
176.000000,50.000000,178.539368,48.331474,2.539367,-1.668526,0.001331,0.000947,0.029805,0.007154
179.000000,50.000000,181.549240,48.417812,2.549243,-1.582189,0.001493,0.000910,0.030918,0.007705
182.000000,50.000000,184.548187,48.503647,2.548190,-1.496353,0.000959,0.001003,0.031958,0.009004
185.000000,50.000000,187.574203,48.583229,2.574207,-1.416770,-0.000210,0.001157,0.032579,0.009661
188.000000,50.000000,190.561035,48.686020,2.561033,-1.313982,-0.000263,0.001342,0.033091,0.009447
191.000000,50.000000,193.549881,48.782001,2.549880,-1.217999,0.000473,0.001208,0.033509,0.010304
194.000000,50.000000,196.556107,48.881546,2.556111,-1.118455,0.001262,0.001101,0.034388,0.011247
197.000000,50.000000,199.583160,48.993874,2.583158,-1.006125,0.001315,0.000929,0.034838,0.011385
200.000000,50.000000,202.577286,49.089813,2.577289,-0.910188,0.000409,0.001017,0.034932,0.012493
203.000000,50.000000,205.567032,49.195679,2.567026,-0.804321,0.001067,0.001095,0.035868,0.012313
206.000000,50.000000,208.582840,49.319305,2.582844,-0.680694,0.001120,0.001171,0.036600,0.012166
209.000000,50.000000,211.573029,49.439930,2.573030,-0.560071,0.001671,0.001448,0.036868,0.012111
212.000000,50.000000,214.582596,49.558590,2.582591,-0.441409,0.001605,0.001616,0.037064,0.011427
215.000000,50.000000,217.588623,49.693989,2.588622,-0.306012,0.000613,0.001403,0.037140,0.010410
218.000000,50.000000,220.589767,49.827957,2.589771,-0.172041,0.001195,0.001194,0.037002,0.009996
221.000000,50.000000,223.591705,49.945042,2.591701,-0.054958,0.002580,0.001325,0.036036,0.009705
224.000000,50.000000,226.626755,50.069164,2.626760,0.069165,0.001969,0.001378,0.035659,0.008588
227.000000,50.000000,229.618942,50.189751,2.618942,0.189749,-0.000036,0.001181,0.035306,0.008323
230.000000,50.000000,232.604065,50.304958,2.604070,0.304956,-0.000556,0.000942,0.035070,0.007636
233.000000,50.000000,235.596436,50.430176,2.596432,0.430175,0.000229,0.001111,0.035600,0.007645
236.000000,50.000000,238.601486,50.562344,2.601484,0.562344,0.001086,0.001305,0.035576,0.008046
239.000000,50.000000,241.608414,50.689426,2.608418,0.689427,0.002166,0.001117,0.035009,0.007705
242.000000,50.000000,244.633926,50.802284,2.633932,0.802283,0.001809,0.000918,0.033970,0.007398
245.000000,50.000000,247.624649,50.911575,2.624642,0.911576,0.001272,0.000791,0.033506,0.007318
248.000000,50.000000,250.623657,51.026299,2.623654,1.026300,0.001684,0.000705,0.032852,0.007555
251.000000,50.000000,253.630890,51.127190,2.630892,1.127188,0.001390,0.000604,0.032000,0.007498
254.000000,50.000000,256.633911,51.238956,2.633913,1.238957,0.001597,0.000328,0.030935,0.007580
257.000000,50.000000,259.638885,51.333714,2.638880,1.333714,0.000915,0.000051,0.029150,0.007060
260.000000,50.000000,262.638977,51.420189,2.638979,1.420191,0.000799,0.000068,0.028200,0.007237
263.000000,50.000000,265.651337,51.499435,2.651350,1.499435,0.000680,0.000101,0.027322,0.007061
266.000000,50.000000,268.640350,51.571423,2.640353,1.571422,0.001142,0.000316,0.026811,0.006761
269.000000,50.000000,271.650879,51.649860,2.650869,1.649862,0.001963,0.000628,0.026313,0.006726
272.000000,50.000000,274.651398,51.720039,2.651389,1.720038,0.001444,0.000825,0.024843,0.006850
275.000000,50.000000,277.671143,51.768726,2.671135,1.768726,-0.000132,0.001087,0.023786,0.007712
278.000000,50.000000,280.658081,51.829277,2.658080,1.829276,-0.001132,0.001466,0.023674,0.008418
281.000000,50.000000,283.651398,51.880230,2.651389,1.880229,-0.001295,0.001468,0.023690,0.008836
284.000000,50.000000,286.630859,51.932461,2.630856,1.932461,-0.002468,0.001520,0.024844,0.008759
14.000000,53.000000,16.730801,54.898399,2.730801,1.898400,-0.003670,-0.003054,0.004452,0.006157
17.000000,53.000000,19.738312,54.836887,2.738312,1.836888,-0.000725,-0.002658,0.004715,0.006557
20.000000,53.000000,22.728531,54.787048,2.728531,1.787047,-0.000020,-0.002392,0.003184,0.007257
23.000000,53.000000,25.727863,54.701035,2.727864,1.701036,-0.000363,-0.002569,0.001910,0.006795
26.000000,53.000000,28.729160,54.637062,2.729161,1.637063,0.000229,-0.002679,0.001739,0.007088
29.000000,53.000000,31.739666,54.583347,2.739666,1.583347,-0.000004,-0.002620,0.000912,0.006838
32.000000,53.000000,34.738388,54.502201,2.738389,1.502201,-0.000162,-0.002534,-0.001028,0.007651
35.000000,53.000000,37.736485,54.408241,2.736486,1.408243,-0.000002,-0.002557,-0.002473,0.007715
38.000000,53.000000,40.731022,54.306442,2.731022,1.306444,-0.000533,-0.002491,-0.002820,0.007659
41.000000,53.000000,43.732609,54.217049,2.732608,1.217049,-0.001264,-0.002332,-0.003618,0.007654
44.000000,53.000000,46.722336,54.102917,2.722336,1.102916,-0.001879,-0.002022,-0.004639,0.007596
47.000000,53.000000,49.706009,53.997704,2.706010,0.997705,-0.001005,-0.001787,-0.005418,0.007564
50.000000,53.000000,52.722015,53.877831,2.722014,0.877829,-0.001304,-0.001608,-0.005905,0.007343
53.000000,53.000000,55.711693,53.759396,2.711692,0.759397,-0.002196,-0.001433,-0.005329,0.007373
56.000000,53.000000,58.703358,53.662037,2.703359,0.662037,-0.000800,-0.001223,-0.005337,0.006917
59.000000,53.000000,61.713940,53.544270,2.713941,0.544271,-0.001142,-0.001211,-0.006274,0.007068
62.000000,53.000000,64.695564,53.410912,2.695561,0.410913,-0.002271,-0.001040,-0.006537,0.006634
65.000000,53.000000,67.684761,53.293503,2.684763,0.293504,-0.000631,-0.000964,-0.006353,0.006261
68.000000,53.000000,70.694252,53.182796,2.694255,0.182796,0.000666,-0.000973,-0.006243,0.006154
71.000000,53.000000,73.695381,53.068596,2.695380,0.068598,-0.000150,-0.000798,-0.006810,0.006550
74.000000,53.000000,76.690483,52.939903,2.690486,-0.060098,-0.000638,-0.000709,-0.008013,0.006429
77.000000,53.000000,79.697525,52.800983,2.697526,-0.199017,-0.001054,-0.000729,-0.008208,0.006861
80.000000,53.000000,82.696510,52.683521,2.696510,-0.316477,-0.002310,-0.000843,-0.007119,0.006869
83.000000,53.000000,85.686981,52.559513,2.686979,-0.440488,-0.002182,-0.001242,-0.006382,0.006908
86.000000,53.000000,88.677597,52.438946,2.677599,-0.561055,-0.001434,-0.001606,-0.005891,0.007049
89.000000,53.000000,91.679756,52.319981,2.679755,-0.680018,-0.001361,-0.001850,-0.005140,0.007271
92.000000,53.000000,94.670967,52.211937,2.670967,-0.788064,-0.001952,-0.002191,-0.004651,0.008025
95.000000,53.000000,97.661629,52.086521,2.661631,-0.913478,-0.002112,-0.002241,-0.003559,0.008091
98.000000,53.000000,100.662758,51.984608,2.662755,-1.015391,-0.001742,-0.001972,-0.002926,0.008529
101.000000,53.000000,103.651886,51.883282,2.651887,-1.116717,-0.001580,-0.002077,-0.002973,0.009269
104.000000,53.000000,106.626869,51.779613,2.626870,-1.220385,-0.000096,-0.002135,-0.002593,0.008987
107.000000,53.000000,109.648430,51.667118,2.648429,-1.332881,0.000247,-0.002020,-0.001515,0.009211
110.000000,53.000000,112.643166,51.582939,2.643169,-1.417063,-0.000811,-0.001799,-0.000263,0.008419
113.000000,53.000000,115.641823,51.493710,2.641821,-1.506289,-0.000430,-0.001810,0.000491,0.007978
116.000000,53.000000,118.638565,51.410995,2.638569,-1.589004,-0.000624,-0.001628,0.001954,0.007696
119.000000,53.000000,121.634109,51.341133,2.634109,-1.658868,-0.000624,-0.001439,0.003177,0.007628
122.000000,53.000000,124.645210,51.269806,2.645211,-1.730195,-0.000696,-0.001129,0.003650,0.007639
125.000000,53.000000,127.634796,51.203289,2.634795,-1.796712,-0.001668,-0.000953,0.005105,0.007342
128.000000,53.000000,130.613068,51.157227,2.613068,-1.842775,-0.001462,-0.000939,0.007129,0.006661
131.000000,53.000000,133.617645,51.112011,2.617649,-1.887989,0.000157,-0.000888,0.008223,0.007014
134.000000,53.000000,136.625397,51.068069,2.625391,-1.931930,0.000711,-0.000623,0.009219,0.007668
137.000000,53.000000,139.621780,51.040768,2.621776,-1.959233,-0.000080,-0.000399,0.010523,0.007670
140.000000,53.000000,142.625671,51.009663,2.625666,-1.990338,0.000264,-0.000267,0.012058,0.007553
143.000000,53.000000,145.629272,50.999104,2.629270,-2.000896,0.000668,-0.000191,0.013921,0.007588
146.000000,53.000000,148.632019,50.993893,2.632020,-2.006107,0.000115,-0.000168,0.015269,0.008018
149.000000,53.000000,151.630096,50.995495,2.630092,-2.004504,0.000345,-0.000057,0.016501,0.007859
152.000000,53.000000,154.642715,51.007320,2.642711,-1.992679,-0.000325,0.000064,0.017794,0.007366
155.000000,53.000000,157.634216,51.028095,2.634209,-1.971906,-0.001229,0.000238,0.019067,0.007325
158.000000,53.000000,160.630234,51.060318,2.630229,-1.939683,-0.000099,0.000593,0.020141,0.008395
161.000000,53.000000,163.619324,51.095486,2.619323,-1.904515,0.001002,0.000948,0.020955,0.007935
164.000000,53.000000,166.628601,51.127613,2.628606,-1.872386,0.001283,0.001256,0.022353,0.007495
167.000000,53.000000,169.632645,51.168915,2.632641,-1.831085,0.001553,0.001388,0.023661,0.007013
170.000000,53.000000,172.650360,51.219891,2.650354,-1.780110,0.001511,0.001380,0.024661,0.007155
173.000000,53.000000,175.654572,51.268784,2.654573,-1.731218,0.000987,0.001331,0.026512,0.007130
176.000000,53.000000,178.655151,51.344990,2.655144,-1.655010,0.001519,0.001279,0.027996,0.007238
179.000000,53.000000,181.665573,51.434528,2.665575,-1.565473,0.001478,0.001085,0.028976,0.007487
182.000000,53.000000,184.660324,51.526821,2.660327,-1.473178,0.000584,0.001053,0.030002,0.007990
185.000000,53.000000,187.672913,51.613762,2.672914,-1.386237,-0.000462,0.000975,0.030628,0.008433
188.000000,53.000000,190.661880,51.705349,2.661887,-1.294650,-0.000192,0.000971,0.031036,0.008201
191.000000,53.000000,193.657364,51.792686,2.657368,-1.207312,0.000685,0.001303,0.031394,0.008874
194.000000,53.000000,196.662857,51.887535,2.662856,-1.112465,0.001412,0.001351,0.032370,0.009694
197.000000,53.000000,199.682144,52.004337,2.682140,-0.995664,0.001375,0.001384,0.032946,0.009652
200.000000,53.000000,202.656860,52.094326,2.656860,-0.905673,0.000459,0.001491,0.033223,0.010892
203.000000,53.000000,205.659439,52.206989,2.659432,-0.793009,0.001102,0.001566,0.033999,0.010809
206.000000,53.000000,208.668091,52.335526,2.668098,-0.664474,0.000864,0.001539,0.034801,0.010707
209.000000,53.000000,211.676636,52.452602,2.676633,-0.547397,0.000843,0.001364,0.035109,0.010448
212.000000,53.000000,214.685837,52.569614,2.685838,-0.430385,0.000746,0.001268,0.035177,0.010023
215.000000,53.000000,217.683182,52.703930,2.683177,-0.296071,-0.000087,0.000983,0.035214,0.009620
218.000000,53.000000,220.677444,52.834587,2.677438,-0.165414,0.000864,0.000735,0.035085,0.009231
221.000000,53.000000,223.676605,52.952332,2.676610,-0.047670,0.002656,0.000558,0.034633,0.008941
224.000000,53.000000,226.684921,53.077431,2.684928,0.077429,0.002095,0.000598,0.034380,0.007925
227.000000,53.000000,229.684647,53.209949,2.684640,0.209949,-0.000059,0.000726,0.033928,0.007739
230.000000,53.000000,232.676743,53.317337,2.676742,0.317336,-0.000763,0.000851,0.033883,0.007024
233.000000,53.000000,235.681671,53.435703,2.681670,0.435702,-0.000031,0.001025,0.034311,0.006893
236.000000,53.000000,238.688293,53.559647,2.688290,0.559647,0.000850,0.001207,0.034380,0.007224
239.000000,53.000000,241.679810,53.686100,2.679817,0.686100,0.001929,0.001231,0.033642,0.007097
242.000000,53.000000,244.713776,53.805931,2.713778,0.805931,0.001831,0.000988,0.032634,0.007297
245.000000,53.000000,247.695816,53.918022,2.695822,0.918023,0.001379,0.000876,0.032221,0.007242
248.000000,53.000000,250.694412,54.036297,2.694413,1.036297,0.001635,0.000926,0.031598,0.007409
251.000000,53.000000,253.705444,54.137947,2.705440,1.137948,0.001165,0.000668,0.030705,0.007339
254.000000,53.000000,256.715973,54.250671,2.715983,1.250673,0.001159,0.000574,0.029640,0.007383
257.000000,53.000000,259.721924,54.330841,2.721933,1.330840,0.000699,0.000782,0.027925,0.006869
260.000000,53.000000,262.723511,54.407532,2.723507,1.407530,0.000864,0.000903,0.027000,0.007118
263.000000,53.000000,265.730988,54.488800,2.730999,1.488798,0.000668,0.001239,0.026085,0.006956
266.000000,53.000000,268.715546,54.555920,2.715559,1.555920,0.000896,0.001592,0.025504,0.007322
269.000000,53.000000,271.725647,54.656761,2.725636,1.656762,0.001793,0.001665,0.025073,0.007593
272.000000,53.000000,274.721741,54.734894,2.721756,1.734893,0.001689,0.001818,0.023782,0.007604
275.000000,53.000000,277.749298,54.791897,2.749290,1.791895,0.000140,0.001787,0.022542,0.007581
278.000000,53.000000,280.734680,54.843601,2.734680,1.843603,-0.001396,0.001860,0.022294,0.008670
281.000000,53.000000,283.738403,54.887058,2.738400,1.887058,-0.001406,0.002058,0.022164,0.009220
284.000000,53.000000,286.721313,54.933552,2.721307,1.933551,-0.000535,0.002209,0.023236,0.009407
14.000000,56.000000,16.790705,57.876774,2.790704,1.876773,-0.000749,-0.002421,0.004974,0.009168
17.000000,56.000000,19.795786,57.821590,2.795786,1.821590,0.000533,-0.001845,0.003346,0.008978
20.000000,56.000000,22.793886,57.770210,2.793886,1.770210,0.000210,-0.001630,0.001652,0.008312
23.000000,56.000000,25.810606,57.691055,2.810606,1.691057,-0.000408,-0.001388,0.000396,0.006642
26.000000,56.000000,28.805090,57.638340,2.805090,1.638341,0.000150,-0.001329,-0.000012,0.006992
29.000000,56.000000,31.805773,57.576469,2.805772,1.576469,0.000171,-0.001225,-0.000968,0.006778
32.000000,56.000000,34.806381,57.488834,2.806380,1.488833,-0.000089,-0.000963,-0.002899,0.007609
35.000000,56.000000,37.804916,57.392109,2.804917,1.392108,-0.000241,-0.000842,-0.004511,0.007705
38.000000,56.000000,40.800728,57.300625,2.800730,1.300624,-0.000704,-0.000885,-0.004847,0.007660
41.000000,56.000000,43.807911,57.210957,2.807913,1.210956,-0.001287,-0.000718,-0.005419,0.007660
44.000000,56.000000,46.804886,57.104580,2.804887,1.104581,-0.001781,-0.000673,-0.006519,0.007505
47.000000,56.000000,49.792202,57.005554,2.792200,1.005553,-0.000781,-0.000473,-0.007325,0.007497
50.000000,56.000000,52.803108,56.893215,2.803107,0.893215,-0.000808,-0.000269,-0.007485,0.007349
53.000000,56.000000,55.784924,56.767044,2.784924,0.767044,-0.001744,-0.000134,-0.007094,0.007493
56.000000,56.000000,58.767818,56.665943,2.767819,0.665945,-0.000646,-0.000219,-0.007225,0.007012
59.000000,56.000000,61.788681,56.550201,2.788681,0.550201,-0.000905,-0.000344,-0.008022,0.007097
62.000000,56.000000,64.771568,56.426743,2.771565,0.426744,-0.002056,-0.000722,-0.008361,0.006767
65.000000,56.000000,67.759186,56.306873,2.759185,0.306873,-0.000609,-0.000914,-0.007957,0.006377
68.000000,56.000000,70.764526,56.192734,2.764523,0.192735,0.000577,-0.000843,-0.007550,0.006254
71.000000,56.000000,73.773872,56.084793,2.773872,0.084794,-0.000179,-0.000923,-0.008205,0.006787
74.000000,56.000000,76.761101,55.952225,2.761103,-0.047776,-0.000500,-0.000925,-0.009443,0.006624
77.000000,56.000000,79.768379,55.802635,2.768378,-0.197365,-0.000675,-0.000903,-0.009579,0.007524
80.000000,56.000000,82.761200,55.673115,2.761204,-0.326885,-0.001916,-0.001228,-0.009015,0.007475
83.000000,56.000000,85.745850,55.549984,2.745847,-0.450018,-0.002086,-0.001688,-0.008461,0.007494
86.000000,56.000000,88.749611,55.427616,2.749612,-0.572384,-0.001217,-0.002080,-0.007911,0.007663
89.000000,56.000000,91.749649,55.307865,2.749646,-0.692135,-0.000940,-0.002349,-0.007272,0.007786
92.000000,56.000000,94.744865,55.197914,2.744862,-0.802087,-0.001521,-0.002435,-0.006598,0.008539
95.000000,56.000000,97.736252,55.070778,2.736250,-0.929222,-0.001840,-0.002433,-0.005126,0.008898
98.000000,56.000000,100.726196,54.976307,2.726198,-1.023692,-0.001745,-0.002276,-0.004222,0.009590
101.000000,56.000000,103.720772,54.869171,2.720770,-1.130829,-0.001794,-0.001975,-0.004330,0.010158
104.000000,56.000000,106.711761,54.769188,2.711759,-1.230811,-0.000245,-0.001644,-0.003936,0.009709
107.000000,56.000000,109.724686,54.664650,2.724686,-1.335352,0.000313,-0.001534,-0.002927,0.009697
110.000000,56.000000,112.734772,54.562256,2.734775,-1.437744,-0.000819,-0.001350,-0.001849,0.008716
113.000000,56.000000,115.726845,54.481720,2.726841,-1.518279,-0.000566,-0.000815,-0.000936,0.008379
116.000000,56.000000,118.726868,54.400433,2.726866,-1.599566,-0.000507,-0.000441,0.000543,0.008116
119.000000,56.000000,121.713310,54.336605,2.713307,-1.663393,-0.000284,-0.000348,0.001794,0.008442
122.000000,56.000000,124.723083,54.253124,2.723085,-1.746877,-0.000447,-0.000104,0.002321,0.008641
125.000000,56.000000,127.719910,54.197197,2.719912,-1.802804,-0.001572,0.000062,0.003597,0.008409
128.000000,56.000000,130.705551,54.147774,2.705545,-1.852226,-0.001485,0.000092,0.005515,0.007392
131.000000,56.000000,133.702789,54.105061,2.702795,-1.894939,0.000257,0.000040,0.006772,0.007541
134.000000,56.000000,136.726562,54.071022,2.726567,-1.928980,0.000841,0.000087,0.007919,0.008226
137.000000,56.000000,139.715515,54.039680,2.715510,-1.960318,-0.000026,0.000249,0.009111,0.008219
140.000000,56.000000,142.711487,54.008762,2.711480,-1.991238,0.000224,0.000367,0.010401,0.008249
143.000000,56.000000,145.722076,54.000729,2.722071,-1.999272,0.000542,0.000404,0.012091,0.008303
146.000000,56.000000,148.723816,53.998451,2.723818,-2.001549,0.000083,0.000447,0.013228,0.008839
149.000000,56.000000,151.721771,53.990070,2.721765,-2.009929,0.000292,0.000387,0.014422,0.008644
152.000000,56.000000,154.728363,54.004147,2.728369,-1.995853,-0.000358,0.000255,0.015772,0.007561
155.000000,56.000000,157.720322,54.029503,2.720321,-1.970498,-0.000910,0.000116,0.017092,0.007381
158.000000,56.000000,160.721619,54.059853,2.721612,-1.940148,0.000153,0.000079,0.018188,0.008343
161.000000,56.000000,163.713150,54.084530,2.713149,-1.915471,0.001045,0.000276,0.019164,0.007821
164.000000,56.000000,166.721054,54.115913,2.721057,-1.884087,0.001108,0.000439,0.020465,0.007320
167.000000,56.000000,169.723724,54.173363,2.723727,-1.826638,0.001229,0.000783,0.021928,0.006769
170.000000,56.000000,172.731812,54.227173,2.731814,-1.772827,0.001535,0.001031,0.022854,0.006950
173.000000,56.000000,175.733734,54.276070,2.733727,-1.723929,0.001363,0.001107,0.024274,0.006940
176.000000,56.000000,178.739594,54.344212,2.739599,-1.655790,0.001585,0.000900,0.025717,0.007012
179.000000,56.000000,181.742996,54.412804,2.742990,-1.587195,0.001057,0.000749,0.026577,0.007189
182.000000,56.000000,184.740814,54.509354,2.740819,-1.490645,0.000305,0.000527,0.027583,0.007524
185.000000,56.000000,187.752243,54.597198,2.752250,-1.402800,-0.000535,0.000284,0.028350,0.007445
188.000000,56.000000,190.731323,54.697304,2.731325,-1.302697,-0.000147,0.000282,0.028915,0.007340
191.000000,56.000000,193.745728,54.789425,2.745730,-1.210575,0.000601,0.000526,0.029413,0.008079
194.000000,56.000000,196.740921,54.888924,2.740919,-1.111078,0.001671,0.000932,0.030585,0.009058
197.000000,56.000000,199.756256,55.008488,2.756256,-0.991511,0.001728,0.001199,0.031327,0.009101
200.000000,56.000000,202.745178,55.100838,2.745184,-0.899162,0.000522,0.001290,0.031499,0.010066
203.000000,56.000000,205.751404,55.209347,2.751401,-0.790654,0.001060,0.001311,0.032420,0.009880
206.000000,56.000000,208.760132,55.334599,2.760126,-0.665402,0.000545,0.001199,0.033180,0.010003
209.000000,56.000000,211.757324,55.456650,2.757328,-0.543349,0.000112,0.000938,0.033461,0.009840
212.000000,56.000000,214.760330,55.567528,2.760337,-0.432473,-0.000077,0.000693,0.033558,0.009482
215.000000,56.000000,217.760361,55.699074,2.760353,-0.300927,-0.000584,0.000433,0.033640,0.009541
218.000000,56.000000,220.752914,55.825794,2.752918,-0.174205,0.000744,0.000235,0.033600,0.009238
221.000000,56.000000,223.753326,55.949249,2.753320,-0.050749,0.002725,0.000291,0.033272,0.008748
224.000000,56.000000,226.776154,56.061237,2.776151,0.061236,0.002086,0.000494,0.033229,0.007619
227.000000,56.000000,229.776382,56.193638,2.776375,0.193639,-0.000067,0.000876,0.033040,0.007534
230.000000,56.000000,232.773758,56.317532,2.773760,0.317533,-0.001077,0.001204,0.032921,0.006826
233.000000,56.000000,235.766983,56.438190,2.766981,0.438192,-0.000451,0.001448,0.033306,0.006273
236.000000,56.000000,238.772415,56.564297,2.772421,0.564296,0.000492,0.001527,0.033025,0.006468
239.000000,56.000000,241.761490,56.692017,2.761492,0.692015,0.001702,0.001604,0.032307,0.006372
242.000000,56.000000,244.787735,56.813904,2.787735,0.813904,0.001768,0.001480,0.031240,0.006636
245.000000,56.000000,247.792969,56.907997,2.792964,0.907998,0.001508,0.001099,0.030729,0.006486
248.000000,56.000000,250.780762,57.033978,2.780757,1.033977,0.001702,0.000866,0.030118,0.006683
251.000000,56.000000,253.801117,57.131271,2.801121,1.131272,0.000872,0.000599,0.029202,0.006651
254.000000,56.000000,256.792053,57.240093,2.792039,1.240094,0.000664,0.000802,0.028283,0.006912
257.000000,56.000000,259.794617,57.353939,2.794632,1.353940,0.000297,0.001182,0.026823,0.006507
260.000000,56.000000,262.782623,57.422733,2.782637,1.422735,0.000801,0.001482,0.025916,0.006716
263.000000,56.000000,265.801849,57.510384,2.801841,1.510382,0.000855,0.001589,0.024836,0.006604
266.000000,56.000000,268.796844,57.574825,2.796849,1.574824,0.001007,0.001850,0.024139,0.007293
269.000000,56.000000,271.807892,57.654846,2.807891,1.654848,0.001568,0.001868,0.023821,0.007845
272.000000,56.000000,274.808990,57.733170,2.808979,1.733171,0.001502,0.001723,0.022554,0.007786
275.000000,56.000000,277.820038,57.799854,2.820028,1.799855,0.000246,0.001260,0.021195,0.007841
278.000000,56.000000,280.810516,57.845726,2.810508,1.845725,-0.001204,0.000859,0.020603,0.008741
281.000000,56.000000,283.810822,57.896259,2.810819,1.896260,-0.001438,0.000616,0.020806,0.009501
284.000000,56.000000,286.784027,57.949543,2.784012,1.949545,-0.002736,0.000680,0.023453,0.009833
14.000000,59.000000,16.861982,60.875080,2.861982,1.875080,-0.002858,-0.001951,0.003119,0.013943
17.000000,59.000000,19.865601,60.830303,2.865601,1.830304,0.000244,-0.001484,0.001158,0.011853
20.000000,59.000000,22.874990,60.769150,2.874990,1.769149,0.000001,-0.001170,-0.000132,0.009102
23.000000,59.000000,25.872904,60.708340,2.872903,1.708341,-0.000237,-0.000859,-0.001145,0.006673
26.000000,59.000000,28.870850,60.645924,2.870849,1.645923,0.000083,-0.000418,-0.001749,0.007030
29.000000,59.000000,31.865393,60.581566,2.865392,1.581568,-0.000005,-0.000353,-0.002897,0.006920
32.000000,59.000000,34.864071,60.501442,2.864072,1.501441,-0.000114,-0.000287,-0.004932,0.007601
35.000000,59.000000,37.865192,60.397568,2.865191,1.397566,-0.000309,-0.000437,-0.006478,0.008719
38.000000,59.000000,40.866020,60.295937,2.866021,1.295938,-0.000540,-0.000393,-0.006963,0.008995
41.000000,59.000000,43.877728,60.214584,2.877727,1.214584,-0.001198,-0.000404,-0.007483,0.008826
44.000000,59.000000,46.863716,60.115528,2.863716,1.115529,-0.001855,-0.000283,-0.008421,0.008668
47.000000,59.000000,49.842400,60.003822,2.842398,1.003821,-0.000533,-0.000159,-0.009234,0.008823
50.000000,59.000000,52.853638,59.892246,2.853638,0.892248,-0.000230,-0.000100,-0.009573,0.008486
53.000000,59.000000,55.848236,59.763145,2.848235,0.763144,-0.001467,-0.000317,-0.009121,0.008838
56.000000,59.000000,58.841805,59.659142,2.841803,0.659143,-0.000591,-0.000644,-0.009224,0.008467
59.000000,59.000000,61.858284,59.543938,2.858286,0.543937,-0.000762,-0.001049,-0.010154,0.008445
62.000000,59.000000,64.837975,59.415977,2.837971,0.415977,-0.001804,-0.001495,-0.010393,0.008232
65.000000,59.000000,67.832123,59.293137,2.832120,0.293138,-0.000629,-0.001802,-0.009779,0.006990
68.000000,59.000000,70.854630,59.185875,2.854626,0.185876,0.000387,-0.001920,-0.009357,0.006455
71.000000,59.000000,73.841537,59.068352,2.841538,0.068354,-0.000140,-0.001840,-0.009941,0.006950
